source_row_index,kepid,kepoi_name,label,processing_status,technical_status,qc_pass,model_data_available,qc_reasons,relative_path,npz_sha256,hard_failure_reason
7155,11037818,K05856.01,1,constructed,constructed_qc_pass,True,True,[],processed/11037818/K05856_01.npz,c79eed56c572077dd7971bc1b2c90a208f9df7c5577796c05951b51873485528,
7156,11043136,K01644.01,0,constructed,constructed_qc_pass,True,True,[],processed/11043136/K01644_01.npz,06e12df46ff13c613ce459ee30d47e7d84c5fb4d7dcecfe93e6bd82f00d9e2ab,
7157,11043167,K01444.01,1,constructed,constructed_qc_pass,True,True,[],processed/11043167/K01444_01.npz,2f1b6f230fdd818d4c30e0eca1fe9f9c923db563b2db3cf2a991cfe8deb7ed62,
7158,11044770,K00170.01,0,constructed,constructed_qc_pass,True,True,[],processed/11044770/K00170_01.npz,a5ced37cf9ea23f0c852cd1d490a852b6b12afeb8f19515bcfd1e883b00caae2,
7159,11044779,K03327.01,0,constructed,constructed_qc_pass,True,True,[],processed/11044779/K03327_01.npz,f94ba67f83ca28d88db7fee7b67861a5878b33c61e3b0e3a7ec474d203a1cec9,
7160,11045383,K01645.01,0,constructed,constructed_qc_pass,True,True,[],processed/11045383/K01645_01.npz,210a4c8f488bd8658a417cc1563c24da571d5f118b37de1bbbac4136babaf02f,
7161,11046025,K01646.01,1,constructed,constructed_qc_pass,True,True,[],processed/11046025/K01646_01.npz,f10debda9ac4548ba414c6e39bb16d47982213b11f15eb30a09a6e63069cc396,
7162,11046458,K00214.01,1,constructed,constructed_qc_pass,True,True,[],processed/11046458/K00214_01.npz,7ff67a857e414af033eb02b6a3f4eaeb58e55dec0c71c24f5a446fb0d792ffe7,
7163,11046870,K05858.01,0,constructed,constructed_qc_pass,True,True,[],processed/11046870/K05858_01.npz,0615e587d4c3e1e7733b41aa9fc7e3d3b12031d36fcfd9415ab45076726ad1bd,
7165,11069176,K02007.01,1,constructed,constructed_qc_pass,True,True,[],processed/11069176/K02007_01.npz,a7e7b06336d55e87af3e1c5b515e1a535092875ec0a2e6b61ebe31cc6cc331ef,
7166,11069176,K02007.02,1,constructed,constructed_qc_pass,True,True,[],processed/11069176/K02007_02.npz,630177d8aaa2f517338df25833ad59b749d463c48d053d3f092aa4ff06818839,
7169,11071207,K07405.01,0,constructed,constructed_qc_pass,True,True,[],processed/11071207/K07405_01.npz,3fec605f45d44e45082e29ff0a07e679700aaa0e01431e3204e6b3175b3d8858,
7171,11073223,K07406.01,0,constructed,constructed_qc_pass,True,True,[],processed/11073223/K07406_01.npz,f2f068d680f79b157ac22b9084a19d04142ced3ab7ddcfcbae1147bbf276c039,
7172,11073351,K00537.01,1,constructed,constructed_qc_pass,True,True,[],processed/11073351/K00537_01.npz,92a9d0bb917f0e997c5acebcde999df0270d04029c8fef7be1501c304db7f541,
7174,11074178,K01889.01,1,constructed,constructed_qc_pass,True,True,[],processed/11074178/K01889_01.npz,dc61609790e27019666efba80c8fc51304c993895021ae7d134f6de137e2bd19,
7175,11074178,K01889.02,1,constructed,constructed_qc_pass,True,True,[],processed/11074178/K01889_02.npz,610cbe585359892aa9e09118005e060eb8eddd00f4f20d79765c665daa4c9cf1,
7176,11074541,K00345.01,1,constructed,constructed_qc_pass,True,True,[],processed/11074541/K00345_01.npz,5d45deca3340fff51df2e8bca32e50c274da0488d636907ff3fee5debbdf5489,
7177,11074835,K02533.01,1,constructed,constructed_qc_pass,True,True,[],processed/11074835/K02533_01.npz,c63a5e755d6c6e13ea0dababcad54fe2d62bf14f272c8a440b4028f8505fda17,
7179,11075429,K02198.01,1,constructed,constructed_qc_pass,True,True,[],processed/11075429/K02198_01.npz,4435bf03d4f22ee346651dcda892346f7ecf0b8eca9f02230adef4ed79518136,
7180,11075737,K00292.01,1,constructed,constructed_qc_pass,True,True,[],processed/11075737/K00292_01.npz,647bbd174d1c39f6af9b55089bb8feef35a8c82b057cef845cb9793a6d0586c9,
7181,11076176,K05862.01,0,constructed,constructed_qc_pass,True,True,[],processed/11076176/K05862_01.npz,3489000ca53808556b1e0e8ace93c0814187e4c56c37d6f457ddfa86555adfd8,
7182,11076276,K04645.01,0,constructed,constructed_qc_pass,True,True,[],processed/11076276/K04645_01.npz,4a99ac4dbaee5f06bea80dc3712e81c1c7c0c155d3d513347dbcf61a316b5c73,
7183,11076279,K07407.01,0,constructed,constructed_qc_pass,True,True,[],processed/11076279/K07407_01.npz,beb1fb6827fed21620e90a27654dbf5c2a9c60a78c65d6741dbc1fddd0c6bbda,
7185,11080405,K02442.01,1,constructed,constructed_qc_pass,True,True,[],processed/11080405/K02442_01.npz,1dfc95e404cfed2c2473e0b76fc2ac18666befd53022870dd078777c390c5198,
7186,11080405,K02442.02,1,constructed,constructed_qc_pass,True,True,[],processed/11080405/K02442_02.npz,ee28f5075d530347bc28fbd109b8bcf68a2c4c31fcbb67780d336d081a76c5c9,
7189,11081512,K03364.01,0,constructed,constructed_qc_pass,True,True,[],processed/11081512/K03364_01.npz,474e0024fa7aa701e6cc26f56c1190bc0c9edbe772beca646171e9851392fd7d,
7191,11086270,K00124.02,1,constructed,constructed_qc_pass,True,True,[],processed/11086270/K00124_02.npz,e28ba0e5c423501a3b80e33f8a9312ccee1a92bc85de68896407b756db5d27c0,
7192,11087662,K08218.01,0,constructed,constructed_qc_pass,True,True,[],processed/11087662/K08218_01.npz,0a768cc427e2c3f02ef9e3371871ea9177da26f6815a5b705817de582bb7709b,
7193,11090556,K02977.01,1,constructed,constructed_qc_pass,True,True,[],processed/11090556/K02977_01.npz,53f7e658e7fe5eb37285d9d17f55d4979a1d5a1fecf5f995e38877f0db96aee3,
7194,11090556,K02977.02,1,constructed,constructed_qc_pass,True,True,[],processed/11090556/K02977_02.npz,0fef47b882f6fba433340af0a1b0b51707caf348d29219d271c8134acb64c6e6,
7195,11090561,K05865.01,0,constructed,constructed_qc_pass,True,True,[],processed/11090561/K05865_01.npz,7d83297f29c90c0855a6b4f9eb197f90bc16fd08f2c650a152707c15317e5a34,
7196,11090765,K00538.01,1,constructed,constructed_qc_pass,True,True,[],processed/11090765/K00538_01.npz,4e53a1134c3ca212ef6bc772cf0ec16d5d6ce1fb2604af3347262246ea8a947d,
7198,11093538,K03326.01,0,constructed,constructed_qc_fail,False,True,"[""valid_quarters_below_8""]",processed/11093538/K03326_01.npz,78110a3aa398cb92d0c4496687730aab749fe2c5b9d70cbf649d84b0e6055df8,
7199,11098004,K08041.01,0,constructed,constructed_qc_pass,True,True,[],processed/11098004/K08041_01.npz,1da15d9080daf2444b754c9e016ca8010bbff2065d29cab6aca5fc93ae73fa69,
7201,11099109,K08219.01,0,constructed,constructed_qc_fail,False,True,"[""valid_quarters_below_8""]",processed/11099109/K08219_01.npz,55f9774bacd92b2353d8cb52c0645dd21fb0adbf0b9d50ea709c7f6ceb11e884,
7202,11099351,K06234.01,0,constructed,constructed_qc_pass,True,True,[],processed/11099351/K06234_01.npz,341c9cfb5715d61d5cda43b35e77d2f9d7d3b735ab84f3a0e4edc795a9a342eb,
7203,11100383,K00346.01,1,constructed,constructed_qc_pass,True,True,[],processed/11100383/K00346_01.npz,77708f0ce5f2c9ed7182a9056c1d228d3300778e43121ec2d8f1583efca3c263,
7204,11100657,K01418.01,0,constructed,constructed_qc_pass,True,True,[],processed/11100657/K01418_01.npz,081c26b0e953d3c3e6b1f68254f954676f40f74e2ae318d96a29c1fdc6d5b079,
7205,11100670,K02885.01,0,constructed,constructed_qc_pass,True,True,[],processed/11100670/K02885_01.npz,bd719291fc025d3fa7d5715c1240b69d453b2a848680f74c70d7b42370f920de,
7206,11121752,K02333.01,1,constructed,constructed_qc_pass,True,True,[],processed/11121752/K02333_01.npz,ccc6e45d18a03cb80b3141b8b0594f7922c26e410b44fdb53ea148727cc56cd1,
7207,11121752,K02333.02,1,constructed,constructed_qc_pass,True,True,[],processed/11121752/K02333_02.npz,f463c7629f21044cca2251e3ea90268b8bfcc58929b94f529bfb9dd16620d4fb,
7208,11122894,K01426.01,1,constructed,constructed_qc_pass,True,True,[],processed/11122894/K01426_01.npz,f40200533dea88a86183d503d0ba6ce9f854a943789573d3bcf5691a5c27dc19,
7209,11122894,K01426.02,1,constructed,constructed_qc_pass,True,True,[],processed/11122894/K01426_02.npz,213b51319e1753fe405bdad5a20e22f734be0051b89511b8d6f75db85dd5ae92,
7210,11122894,K01426.03,1,constructed,constructed_qc_pass,True,True,[],processed/11122894/K01426_03.npz,bc10f17ed188f98ae21c42d0106a5c4c3cce74c706f1e132ef08e3a663f03316,
7211,11124353,K08220.01,0,constructed,constructed_qc_pass,True,True,[],processed/11124353/K08220_01.npz,4beabea31de3bf3d1f4b66606f88272ffd1124672d823bc3f58fc1028793b4ba,
7213,11124509,K07409.01,0,constructed,constructed_qc_pass,True,True,[],processed/11124509/K07409_01.npz,e3c7f08252912545f4025ffe8eddcefe82ee55a21a7c7c12218bc995cab98ddb,
7214,11125613,K02485.01,1,constructed,constructed_qc_pass,True,True,[],processed/11125613/K02485_01.npz,b7079a261ecdd9e6d4eb7ecb69b8441663eb50c3b22da6b13e0ab86bf1539916,
7215,11125613,K02485.02,1,constructed,constructed_qc_pass,True,True,[],processed/11125613/K02485_02.npz,e0442388d1b7233adb94f2c3fde19e2a633c4132a9849d0bf7a3d0a6edef3a70,
7216,11125613,K02485.03,1,constructed,constructed_qc_pass,True,True,[],processed/11125613/K02485_03.npz,6a8bd421605c592e2965f4fdab85ad400682ff81d744d96785fd049fb591cf6c,
7218,11125797,K03371.02,1,constructed,constructed_qc_pass,True,True,[],processed/11125797/K03371_02.npz,de2bb8b58c5037bdbd55223ed6315bfe3c64e84ad02efaaa3691b9ac2e4a9053,
7219,11125936,K01419.01,0,constructed,constructed_qc_pass,True,True,[],processed/11125936/K01419_01.npz,ba1ed9d018cbeb398449a8eaef635ed754c40e4737cf436f86efe8a575da9c70,
7220,11126381,K01863.01,1,constructed,constructed_qc_pass,True,True,[],processed/11126381/K01863_01.npz,7277cb16be8662aba96c86bc92f9f58509593d35adbffb1e35a6f79a4bd0ddf2,
7221,11127479,K02792.01,1,constructed,constructed_qc_pass,True,True,[],processed/11127479/K02792_01.npz,8d0128d923e51b8b8de2668482af1a6cd82a109fb0bfe7bd9a735437829b0898,
7222,11129258,K02898.01,1,constructed,constructed_qc_pass,True,True,[],processed/11129258/K02898_01.npz,18c699405298c0e70e2e1358a8886fb1b4993a81093a446d40281c7cc5ce418a,
7223,11129738,K01427.01,1,constructed,constructed_qc_pass,True,True,[],processed/11129738/K01427_01.npz,07954fa074a650d8cc46ed452d2f3d101b4c5b83aa052d09a824d66ec3ac8223,
7225,11133306,K00276.01,1,constructed,constructed_qc_pass,True,True,[],processed/11133306/K00276_01.npz,6d01e4ef7584a1f66b6785c539336df2ec4b786e51448d764996d538e01c096f,
7227,11134879,K00480.01,1,constructed,constructed_qc_pass,True,True,[],processed/11134879/K00480_01.npz,e11af65afda904fbdba5452fcc159e8b20c592876bf54d000d875993ea5804c2,
7228,11135119,K08042.01,0,constructed,constructed_qc_pass,True,True,[],processed/11135119/K08042_01.npz,c59dadfc6f96df5955ab44d1d58d7ec660eebe951b9c4c22f524633a1c0b206c,
7229,11135308,K02805.01,1,constructed,constructed_qc_pass,True,True,[],processed/11135308/K02805_01.npz,4a570900f16fd5ddd39c852e357e0d4f4153c0d474a8201a4c8d3dd230206a7e,
7233,11137065,K04620.01,0,constructed,constructed_qc_fail,False,True,"[""valid_quarters_below_8""]",processed/11137065/K04620_01.npz,85160cc16f1a337c6a1b6146664bc6adc29150fdc7760148873796b2b5aff96c,
7234,11137180,K03027.01,1,constructed,constructed_qc_pass,True,True,[],processed/11137180/K03027_01.npz,32d4db1b850d1367cfc2dabd797ea401e284ec0f7e73b4c2974c5c562bde476f,
7235,11138155,K00760.01,1,constructed,constructed_qc_pass,True,True,[],processed/11138155/K00760_01.npz,5f768124c7fc0dc380ef15072673c14129b936c3441c53e6ef79ad7a1518e435,
7237,11144439,K07412.01,0,constructed,constructed_qc_pass,True,True,[],processed/11144439/K07412_01.npz,7322d7b01e596bc97d5cf65ae9299a5e18cc0a8d242f957bc7a64c6ca1170d1e,
7238,11145726,K08044.01,0,constructed,constructed_qc_pass,True,True,[],processed/11145726/K08044_01.npz,ab1f2481c0ae01e83453395a62af1b60f449a4f162c07c792fed3b74bfec1dfe,
7239,11145831,K04039.01,0,constructed,constructed_qc_pass,True,True,[],processed/11145831/K04039_01.npz,9cbf9d9ee36bb2a8fd0186086eda34caba8ff336a69875cc6cfe45405b785774,
7240,11147276,K07413.01,0,constructed,constructed_qc_pass,True,True,[],processed/11147276/K07413_01.npz,ecefa00d530592f78ad8c347be994fb9c7a5e114bca3a43f6a3256d9f2e0d899,
7241,11147460,K06235.01,0,constructed,constructed_qc_pass,True,True,[],processed/11147460/K06235_01.npz,9c566df96aaee9446efd73a58f049697e4c91e7436a52a5d9e2dc7810bb64157,
7242,11147814,K03334.01,0,constructed,constructed_qc_pass,True,True,[],processed/11147814/K03334_01.npz,adc0f9ee50d63a3252a2ae666a569c10c6fb6cfb14b5ce3606fc0efbc996463e,
7243,11151677,K04308.01,0,constructed,constructed_qc_pass,True,True,[],processed/11151677/K04308_01.npz,5aa1094f19f52b4f8f9a000f613f61d2e6fe3b29665423d6e02dd2013364692a,
7244,11152159,K00761.01,0,constructed,constructed_qc_pass,True,True,[],processed/11152159/K00761_01.npz,35a8d0ff8faed61374bb98a461649c059771dd985fbbd3ea86d1a06c10d4186b,
7246,11152950,K08045.01,0,constructed,constructed_qc_pass,True,True,[],processed/11152950/K08045_01.npz,267dc4f5824eaf2aedb095361e246a86a75b783eab17b3a64d7a294bc01d94eb,
7247,11153121,K01647.01,1,constructed,constructed_qc_pass,True,True,[],processed/11153121/K01647_01.npz,cc51261006ae7b495951b838ac922eefa22188b6ea180a68325c7114de91720e,
7248,11153121,K01647.02,1,constructed,constructed_qc_pass,True,True,[],processed/11153121/K01647_02.npz,1a470e8b990bc6a5a590ac74ff7d67c4f0837af020d91a1443154afffa1fc7b5,
7250,11153539,K00762.01,1,constructed,constructed_qc_pass,True,True,[],processed/11153539/K00762_01.npz,9f92b910f9e345f2e925f62ae06e311c8a227c485b69d5264cdf3f9ab575a0da,
7251,11154043,K07414.01,0,constructed,constructed_qc_pass,True,True,[],processed/11154043/K07414_01.npz,db9a61f4f930f3949ad20a60ef6cb61ded5a09078ee118af1a01ee779abd85c8,
7252,11176127,K01430.01,1,constructed,constructed_qc_pass,True,True,[],processed/11176127/K01430_01.npz,d32a98b077c2cfeb01302bd3b0ef0f5d4901cf80303b66a66cd2ef29bc81695c,
7253,11176127,K01430.02,1,constructed,constructed_qc_pass,True,True,[],processed/11176127/K01430_02.npz,ff45bd9afd4d81e586b826821ff67084795912ab62bca672d754a454a2ada195,
7254,11176127,K01430.03,1,constructed,constructed_qc_pass,True,True,[],processed/11176127/K01430_03.npz,56bd282bc2aa633ee92eba24be3c17b0bf2d56918b4195118365f483e82d4ce4,
7255,11176166,K05875.01,1,constructed,constructed_qc_fail,False,True,"[""valid_quarters_below_8""]",processed/11176166/K05875_01.npz,640d51ec21a586d387c7db951e4f60dd1f65695ec658fd960170bd2ca7420430,
7256,11176166,K05875.02,0,constructed,constructed_qc_fail,False,True,"[""valid_quarters_below_8""]",processed/11176166/K05875_02.npz,a77eb63cfd1fb13a4a47a4a34859419724afe19d99cb2af1187075e8ec2e5092,
7257,11177543,K01648.01,1,constructed,constructed_qc_pass,True,True,[],processed/11177543/K01648_01.npz,f891378da8d54d1528f691025826761f9c7ffaf5ffee44a06a23e2c1e59624c9,
7258,11177676,K03281.01,1,constructed,constructed_qc_pass,True,True,[],processed/11177676/K03281_01.npz,da013237bc76a8fe29a7e7fda84d02ce343dce84a84022bd5faa29e0dcfd3111,
7259,11177707,K01423.01,1,constructed,constructed_qc_pass,True,True,[],processed/11177707/K01423_01.npz,a5cdeb273ae9a91525c8ad127fc44d6dbcc0cb9ef2e5d69d5b26f7518f365ffa,
7260,11179076,K02497.01,1,constructed,constructed_qc_pass,True,True,[],processed/11179076/K02497_01.npz,3d4a00745bb221d42738b1502e3fe6e1687d39b2714f9d283a08415ffc040d64,
7263,11182260,K07415.01,0,constructed,constructed_qc_pass,True,True,[],processed/11182260/K07415_01.npz,2f85b41951954ac34a5a45060bbdbe0c294d0bb69c4833f775132eff9244634d,
7265,11187436,K01804.01,1,constructed,constructed_qc_pass,True,True,[],processed/11187436/K01804_01.npz,2578c5db48e5216800d347b1bb121a1dc41943785b7a0c66eaf80f65df530ae5,
7266,11187837,K00252.01,1,constructed,constructed_qc_pass,True,True,[],processed/11187837/K00252_01.npz,d6d5c1ad3dfd1078ad058000e608088018e41aff89cc21d077a3fcd1f2d01b37,
7268,11188249,K02765.01,0,constructed,constructed_qc_pass,True,True,[],processed/11188249/K02765_01.npz,d8daaf85cd93d2158e3ee37bd4d529ea85f22c6468682b8df046a0091b431589,
7270,11189311,K03220.01,1,constructed,constructed_qc_pass,True,True,[],processed/11189311/K03220_01.npz,d898af4854d3c0291b6ac70ab029fc75d02de17fc36e3c1b38cfe59d56f465b8,
7272,11192235,K02329.01,1,constructed,constructed_qc_pass,True,True,[],processed/11192235/K02329_01.npz,38db419e89808e167353328545bb9b0f9c652bd2e3d866cf548b8ff9bb7beb82,
7273,11192998,K00481.01,1,constructed,constructed_qc_pass,True,True,[],processed/11192998/K00481_01.npz,1ae2f29186b9649f148d05b71bbda4ea4c6753f96fb9214ac1d7a7f87e6463db,
7274,11192998,K00481.02,1,constructed,constructed_qc_pass,True,True,[],processed/11192998/K00481_02.npz,7dee3a0ff9c0a03b08cf769a35409f9f0064b509a985daf618b55a1a244bdef8,
7275,11192998,K00481.03,1,constructed,constructed_qc_pass,True,True,[],processed/11192998/K00481_03.npz,fd01247b5b7d167fdcf14116086b3e9a59330dcefc6e3d87f9fdc0d9b993db05,
7276,11193263,K01438.01,1,constructed,constructed_qc_pass,True,True,[],processed/11193263/K01438_01.npz,22580451fe26621ae4a2d0d00e2c4dfb6b11a17c34ee9d9985afddb625569c7b,
7277,11194032,K00348.01,1,constructed,constructed_qc_pass,True,True,[],processed/11194032/K00348_01.npz,3ba9929c960ffd3b22a75991985bff48a00048a290e1f2e02ea6e4e94e18866a,
7278,11197126,K01443.01,0,constructed,constructed_qc_pass,True,True,[],processed/11197126/K01443_01.npz,dcff0deab5c5c8f5d1a626d1d9ee17ea4cb70ff067d2d01cab9a5b01e755802d,
7280,11198723,K07417.01,0,constructed,constructed_qc_pass,True,True,[],processed/11198723/K07417_01.npz,e8bcc721b6d102b57d4603c8b762bcb9a5dc88b962b463f0647daff955475ff3,
7281,11199725,K07418.01,0,constructed,constructed_qc_pass,True,True,[],processed/11199725/K07418_01.npz,c00b74742259b1ac7b02ec79da09e4c1a3f12cd0fe5f8458e469f1d87db2e1a1,
7282,11200405,K03724.01,0,constructed,constructed_qc_pass,True,True,[],processed/11200405/K03724_01.npz,20d55654331de181f502a2ab2b14394f711a6a12c73b389fb42a22e4cb91e40f,
7283,11200415,K00293.01,0,constructed,constructed_qc_pass,True,True,[],processed/11200415/K00293_01.npz,15e18aede438bde17a199cfd641fd5b6ee62cd0061eb692781224116facee964,
7284,11200767,K03667.01,0,constructed,constructed_qc_pass,True,True,[],processed/11200767/K03667_01.npz,32eff66b5c96c81c2e0131c01eefb687936486c1c32585e31894e9555cfe16b6,
7285,11200773,K07419.01,0,constructed,constructed_qc_pass,True,True,[],processed/11200773/K07419_01.npz,6aa66ab727a608f347c0ad2a94b54a6d0af681c61faefd8a1e4f8870e1bddee9,
7286,11228612,K07420.01,0,constructed,constructed_qc_pass,True,True,[],processed/11228612/K07420_01.npz,aeada2638bbaacb750d28b864e183ca4665a9afa69aceedd9e7584cebb2fe054,
7287,11231334,K00258.01,0,constructed,constructed_qc_pass,True,True,[],processed/11231334/K00258_01.npz,d4c86b49256720baa0205a672a4c1940d9cd0648ff8bb3531bc8fd77ff66ff6f,
7288,11232745,K07421.01,0,constructed,constructed_qc_pass,True,True,[],processed/11232745/K07421_01.npz,70093cef5856c01dddbe025ca13ecbcbfe6e9757ada4903293bc4badc1c265af,
7289,11233911,K07422.01,0,constructed,constructed_qc_pass,True,True,[],processed/11233911/K07422_01.npz,949d60b30d1db3af795a836ebc350da0aa6daf421c1c18859bb4ba427df585f9,
7290,11234677,K07423.01,0,constructed,constructed_qc_pass,True,True,[],processed/11234677/K07423_01.npz,34abf0010c278a5a41ac00d394ed4a76cbe3611e80d4fdffac2f97c1242f645d,
7291,11235323,K07424.01,0,constructed,constructed_qc_pass,True,True,[],processed/11235323/K07424_01.npz,131cf47504a29742b0eda5e4a36dc975c284ec0bea64209882361ddc788b08fd,
7292,11236244,K02460.01,1,constructed,constructed_qc_pass,True,True,[],processed/11236244/K02460_01.npz,6fabc8559680e210a0ab200fec1d98d9590ac916804d2bb761a0b5ea93b0d2dd,
7293,11240948,K07425.01,0,constructed,constructed_qc_pass,True,True,[],processed/11240948/K07425_01.npz,f63da00cd4859c9bd76b7448b601ad4fc8ee53dd6cad32983192a401096518c4,
7295,11241814,K03717.01,0,constructed,constructed_qc_pass,True,True,[],processed/11241814/K03717_01.npz,087b4018d34b52d535ca44bd9b7bfec1f58c011e1371cd1b371d2698355aa15a,
7296,11241912,K03346.01,1,constructed,constructed_qc_pass,True,True,[],processed/11241912/K03346_01.npz,aac7ac83a49c5a2c45f93a95ce52e420c12a97c0bc2a6724812e3bc6d3d0f595,
7297,11242721,K00763.01,0,constructed,constructed_qc_pass,True,True,[],processed/11242721/K00763_01.npz,dc17d73962fd1cbbd8f50ee3cf8a4c52a839570a845b7d952ca81fa6a44b91cc,
7298,11243547,K04517.01,0,constructed,constructed_qc_pass,True,True,[],processed/11243547/K04517_01.npz,6226df1b9879b0775690cf4fbed40b2437549ba12b056bd0ff25428175447fdb,
7299,11244137,K02994.01,1,constructed,constructed_qc_pass,True,True,[],processed/11244137/K02994_01.npz,acac4f5437ddff0d28f5ade26df86fcccab1069807d147f4ebbd5cee769c38ed,
7301,11244682,K03933.01,1,constructed,constructed_qc_pass,True,True,[],processed/11244682/K03933_01.npz,325061f7a319689cc0c72a1a562c5a23e2b49dc8c477746f1649401c5c3e4f77,
7303,11249624,K03553.01,0,constructed,constructed_qc_pass,True,True,[],processed/11249624/K03553_01.npz,7d74e6ec9ce3be1f0c8717b0f63fc687a058f7eddb69935c48073b0005cfde31,
7304,11250587,K00107.01,1,constructed,constructed_qc_pass,True,True,[],processed/11250587/K00107_01.npz,9a0ff35e756d1d2788c7f79199748fc89b6347d41ef3fba8f641e670149ada2d,
7305,11250867,K07428.01,0,constructed,constructed_qc_pass,True,True,[],processed/11250867/K07428_01.npz,16cfdb182dbf1573c7645831c278789ac01e4c5fcf0795065b75feedf267ef75,
7306,11251058,K07429.01,0,constructed,constructed_qc_pass,True,True,[],processed/11251058/K07429_01.npz,9f36607e85e7deaa7fb6ac1723c17af2eaad2a3b22d732275f05ac3369182a85,
7307,11252617,K06236.01,0,constructed,constructed_qc_pass,True,True,[],processed/11252617/K06236_01.npz,4172b0582596708fc6bcd92f4fcf81081fa045bdf3941fdd55b082da172b72d4,
7308,11252617,K06236.02,0,constructed,constructed_qc_pass,True,True,[],processed/11252617/K06236_02.npz,0ef6ef8c5fede84f56ca11c6985b34a3d06a1919261deef64d7c598f1a57b4c1,
7310,11253711,K01972.02,1,constructed,constructed_qc_pass,True,True,[],processed/11253711/K01972_02.npz,bb76dfc430a0c228e89759deac19ddfde4b7a6b3a228209c223642ef97e9f740,
7311,11253827,K02672.01,1,constructed,constructed_qc_pass,True,True,[],processed/11253827/K02672_01.npz,0d22c4dbbedade411920a3b60f60aaea8958bf5c11e26baef73dd0bcc93ac3ee,
7312,11253827,K02672.02,1,constructed,constructed_qc_pass,True,True,[],processed/11253827/K02672_02.npz,903d69130358f231c52fb1eb93c1ca4ed77ab540052f5f4b8a3893c864b16378,
7313,11254382,K01425.01,1,constructed,constructed_qc_pass,True,True,[],processed/11254382/K01425_01.npz,1a248ea9b181366343ae3b20b181c313246ce5b4e5c809ef2516fe40acdbca1a,
7314,11255231,K03003.01,0,constructed,constructed_qc_pass,True,True,[],processed/11255231/K03003_01.npz,80bac692c28fc24ff4d16e5552b6e4c5d70860b912154606d8bff46198a5c590,
7315,11255761,K00482.01,0,constructed,constructed_qc_pass,True,True,[],processed/11255761/K00482_01.npz,7d540aeccc816211e4c4e4b10054a85c3947e1ef678f6f4163af3bf3dc61321f,
7316,11259686,K00294.01,1,constructed,constructed_qc_pass,True,True,[],processed/11259686/K00294_01.npz,b6fd5d35f1ac9b0a28b547767b3ad6b59fd6ee84d0dff95a80cd1c97df7033b8,
7318,11283615,K02816.01,1,constructed,constructed_qc_pass,True,True,[],processed/11283615/K02816_01.npz,617a1f568aa9980bb1fcb6d7cb9fa807ff2c0675755a99ec9614b23655528601,
7319,11284772,K04622.01,1,constructed,constructed_qc_pass,True,True,[],processed/11284772/K04622_01.npz,a7bd730550ecdaef1bc1130999decbca33fcd924f8ab9c1cf50ace859fc1803b,
7321,11285136,K01774.01,0,constructed,constructed_qc_pass,True,True,[],processed/11285136/K01774_01.npz,2077373da505e5e0548e9b289ad0c563e6415ccc86a5069720d35b507426b6da,
7322,11285625,K07431.01,0,constructed,constructed_qc_pass,True,True,[],processed/11285625/K07431_01.npz,291a39adeb93857e911fa1e7fe56c206d9149f6fab664ac2f0dde6d2d89ce1d7,
7323,11285870,K03110.01,1,constructed,constructed_qc_pass,True,True,[],processed/11285870/K03110_01.npz,f1b6dc285e21f0a1aca222867f0804bfed052f0d2dfcd9e7e0df3149288c555d,
7325,11287726,K07433.01,0,constructed,constructed_qc_pass,True,True,[],processed/11287726/K07433_01.npz,4dcc2f2cc9cb69bfc7b7bec29c422a0362f447d958dcc102273a24c12d521768,
7326,11288051,K00241.01,1,constructed,constructed_qc_pass,True,True,[],processed/11288051/K00241_01.npz,8cc766db481c70a5a5b5ed2120d7852eaf122bd9c765ee84e1917412a50ad422,
7327,11288051,K00241.02,1,constructed,constructed_qc_pass,True,True,[],processed/11288051/K00241_02.npz,584993aaabb34a4150c4ea1913fce18f5ae4f158b8e845298ec8e888b9d7254e,
7328,11288051,K00241.03,1,constructed,constructed_qc_pass,True,True,[],processed/11288051/K00241_03.npz,924a4442e293d976321fe80a5f1dc4791984938ff4b035bd4b9ff480c6175e39,
7330,11288505,K01433.01,1,constructed,constructed_qc_pass,True,True,[],processed/11288505/K01433_01.npz,ab2d2ae5c7331fe12bcdf3b5678fa02d88efd2630b17e7360b30d2ee19e9e9b9,
7334,11295085,K07436.01,0,constructed,constructed_qc_pass,True,True,[],processed/11295085/K07436_01.npz,c1bed3e75026f1cba0ab2f9e04b47968a550aaea88bb8411652f99b2ea712504,
7335,11295426,K00246.01,1,constructed,constructed_qc_pass,True,True,[],processed/11295426/K00246_01.npz,05cf5d4af9fd0a6990d015ead64e3e56aa10e3b136b4ceecc55b71b0415f1a6d,
7336,11295426,K00246.02,1,constructed,constructed_qc_pass,True,True,[],processed/11295426/K00246_02.npz,fa9b02bb9a93ec89b962a44fc3babebe2bfa95d89989652bbfdc17c1ed5f15ea,
7339,11297236,K01857.01,1,constructed,constructed_qc_pass,True,True,[],processed/11297236/K01857_01.npz,7cd66ea26a837ee4186f0eff2836593b8a1cc4727ede340774e776cca71307b1,
7340,11298298,K01802.01,1,constructed,constructed_qc_pass,True,True,[],processed/11298298/K01802_01.npz,d709bb4bbd70e9a13b78d579936f19d9c306127a09a16a45841e4bdad11235ca,
7341,11298815,K02015.01,0,constructed,constructed_qc_pass,True,True,[],processed/11298815/K02015_01.npz,ce6ed2f79e5b28363c647dbf7d8c0403cb2292e1806572458e98103ade455c12,
