source_row_index,kepid,kepoi_name,label,relative_path,npz_bytes,npz_sha256,qc_pass,model_data_available,global_count_sha256,global_flux_sha256,global_observed_mask_sha256,local_count_sha256,local_flux_sha256,local_observed_mask_sha256
5765,9642018,K04430.01,0,processed/9642018/K04430_01.npz,21260,367715590ce0b3aae061e2e2709a937c25783d817bc8f0be3750bbf2e1e75443,True,True,de13f3933d1f4e77220e33e748d58dc382843232b5786e088563fc4eb460aaf2,f3f5f280ebf8e8a1197c0cc170eb2b95b22d205365380b230c1f1eba6f4c758b,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,3fe751eab4057ca37b07275593049ea7cd9126b0f7b74773b2cd103a4ecd41c0,ec0b098468a2b692c866423a5f50bd1a425956aec4ef8593200a937371caf6e3,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5766,9642292,K02946.01,1,processed/9642292/K02946_01.npz,21260,41c7115dfa14c9e48391bb5e20b63551faf495b384d33be566420ba5a4315fcd,True,True,1d718a401ca63eb98c2c58b6909b29227e09151738ab9063c92ee6a8df39fdaf,ea5d4ea54a679d46c6a3f622a2db00a24fd75cf1247b16232759d864fcbb58d6,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,698f2038c86c8030ebf8275444806e08335c8a297388f95fe91dc611242e092a,856e857ae0623f29471ba8be257225b5ac8760ab8e94bbd8bf902fa4461481ac,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5767,9643043,K03297.01,0,processed/9643043/K03297_01.npz,21260,1ce70590228c6814d7d046f24ad481def4bcf66755c893c9b3e13edb9ae94d38,True,True,1fdb1df77dec39e5edf73fe5d997de63931d04aa2185451f68b1ef3036b040f6,b3581ee6a7560e142bb80088f83a9691acd900e0aa1dce7343c0a7f22784e1d8,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,7a1aa2c7fe3f16c0a25d225d832580f51223eb5ae813d5bc5871e73bf3053649,ce6111459ff474e8d7eb0b5a6888d59900f46fa316659540efe7e154433dfe77,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5768,9643210,K07952.01,0,processed/9643210/K07952_01.npz,21260,39fc2a3a5501a78f93eaa3c304b88d7466090518dcefb372d723feab0278704f,True,True,a2cb570d2184a8c489657c22d2c025b560b8f751a2a580fce3cab7dcdca13e7c,28989c8aaadc8b7e27de783f557d9781b073832caa95944c36277d5af32331cc,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,83d4524a15ad24c86ae9545212c90a13a3880bb673511b8040a23881527633ce,c357cb25482d1de9d66a125b488118d6ef63d35991fc90fff3a2d5c702191b3a,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5769,9643874,K01457.01,1,processed/9643874/K01457_01.npz,21260,b4667c3a61490d541a59abb78540e9e6f8e93bad252d69e7266f056b61cad128,True,True,be62ab1e7ee8258b8e91b12603d6e2b15f57de7d52590cfa3f27af557ae78e4f,37e4d71ce4f8e81222832a1793d48d1f8aba6d18c9f03e1c0fa846e33479165f,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,103d56e21055445e974dfc90463c2d0e9d7445cbc14e9c4fbf88ebc63a5d10a1,033b40a528b6ffb9eff9f7e318d5684bae7d18c446b3c20eb77d86c55b9c08b5,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5770,9644411,K07213.01,0,processed/9644411/K07213_01.npz,21260,c702401a022f4298d5f0caa6c47816d1e63c9f6b7fdb01812f69ca7c1d3c5afe,True,True,06ebe1c46574622c6b1502eb548d826c267b162cc969f6d590713825a4fd7419,51fbc3295e97e2a3a4dc48d3b58a3eed129954144467230a365de75d665b2ac8,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,1e5e1fca57626ce5269bae74dd9606a5f902db28b06fde70fee5e53827d22962,1e3d1e1a7acce9e319dc4a667b46383e98041d7b857fe2d480423851486f4f58,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5771,9644683,K07214.01,0,processed/9644683/K07214_01.npz,21260,127e8682e838d72352939dfb133c61620aee52bbfa4a24fcb16d3bc33c910972,True,True,25be36602a27dffba1cf06415bdb749d4349c28e2a4faebccdf4c26ac8a6a59e,d9f0ee3a58e7eb31f2eae19f40089a949dcb6a2ff132b55fa3da428b4b47afda,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,0c3ff2280cfc2e0225e36a02f3a2e1c7a1fc2cb26f832aebdadae465e08cf52c,8f3d50be0a0d2cfd3650365f41684c5912bc50bc09ebe18a9b59d1d1af831750,274f6677fd8f64fc5fba20b57d34a41bd818870564b4fc65428c8ada8ef82fc7
5772,9649205,K08184.01,0,processed/9649205/K08184_01.npz,21260,eaf4a4df05af5715001d3114377134af28be4daa4cfb4abab3194e22668d616b,True,True,c5762616ed26ffdce8ccb89e4d4fa0e748f20b748aa7b4bd3a012ce805dc31f1,643719496f7027297f971251efff9e71c2009352493010ac25fb61a73f64bcce,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,0b9e160ea488578f0d4c7636f26e1127a04901a757b107442feeb6bd02aa30b4,524a7c5163d8567e4b3f23a33b481c3ab470f6fbccb45a4a49fa6adc1c8f71c3,c01ac5a77bf186fdd98aefd095b35213ef46ff924c2c4ca1645d24b1c0e0f966
5773,9649222,K06071.01,0,processed/9649222/K06071_01.npz,21260,976fb0a0558bbba82a578c087bb171215f70aa5c0a29c1737357969d07885622,True,True,66abf8080e3de019b1beafcc70377251b5ac62c9d875ac8ff6b8a4022340d740,7b91cf0204b36f7b28fa7acf10174b8bcc449a9dd653fce09fc83af2d18c7f6f,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,36ee393d27ce1c1957720a9c84ed096e4b40e40faad1ab0c77b70b0650d42977,843132cdc234460c48de0c6bdc01c3e6c81f93beb699f543f5968eeb9a092512,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5774,9649706,K02049.01,1,processed/9649706/K02049_01.npz,21260,53873848c28055bbe94c01945eeb740c5336d54ba9df97107fcd264e6ed8c048,True,True,0d1f7ec271eabe13f8ee51091f9ddee936d1094d195b198ede357d4a323fc86d,207975863cd978df69f667080ba13f4a05d38c72d2e233f301b783d0adf2fa88,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,05f01b8cbe183bc25e9c23acf7d7b26447318050e77097458b1fbd56834c76b6,221d9f57aa4d3a946029054da406da4771033dd9ae874f8cd62c59be5f3e4094,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5777,9650808,K01970.01,1,processed/9650808/K01970_01.npz,21260,0d2eb6a6a5502f2f95c7c12fbf16780629f12351b2dd9a348f168fd399fd40f0,True,True,b93d214eba5378165fa1ea992147dbc0254d5fd84a087f233100f0e42dbc2133,129db0b25b224b56599f60030a4c3c1ffcc3316710d4ef8e101162cc52f03470,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,60a4ea52bd34f96e7a38a255a0fd3f588347cdae573ab7f8137de6c716f19923,4a552b7c9f07aeb6e3cf4fb6cf8a4691d3cb37cfad2168a4531bc226e2f52ff6,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5778,9650808,K01970.02,1,processed/9650808/K01970_02.npz,21260,b1557c97ccc0a4bbef95edcdabe002a056c71511742addb8c0ac2092bbf7c463,True,True,05d82a547002ecdda7f734643c177226729f16a265fda94719c781532463f9d5,9e88c7d75bedd8c2b609d47348ca0e1f430d60f62a2a1a2bb6be2c850f30e986,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,b1780c3fcf38b14263dab2945949baa8fa8d213c8aad18f22a9e1a226f61f1a4,cfa0bd366fe4811bdf3ce50ba669f7d98ca2c0bcf1d74678c1dd0b368ca8e2b0,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5779,9650989,K03095.01,1,processed/9650989/K03095_01.npz,21260,ad95dfd6923a1a6b0f4348ac808e901a350dda6d0904045b8577f1279b6c23b6,True,True,57e879629db8d889523edd7e77764bfd2408db8023e82092e87cd9aca897f944,75906ee4ed7a4feba0cf7bb3fc4c3343cb4b53e071e75b4b835ed9d5646798a8,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,33a1d5a9c12b1478c003c3349bc4d9d56c3f9bab61f87ced046624ce067fa3ff,4fd9e4dfe568118d98bede7d63d1f41206d0a6e985d8e103e175de0cf7d38770,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5780,9651155,K07955.01,0,processed/9651155/K07955_01.npz,21260,caaaede354f88c82c49343a60f504fa90bf8e8c76f876d0612d22251dedbc4ee,False,True,40f9969dc092baa8b91e0d54011001f98f66346919b76ce24f7fd58e9887fdde,fbe205271dbc9282bb31cd3fafcc2e08fe6d7b187e2b0a4e84e6169be8df62b1,8cd832f3ae1360fa8a6fa6594831e754c71c5816079a25cbb0c41150c2d82ea3,e6ec5f7fff80f140e045166f7db4bb8078ca1fab2576dacd3cc07bdb49d56839,a148f6752a978bc0d3d49bbeeadf5fd68f6460ca1988079f401c828916d8772a,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5781,9651234,K01938.01,1,processed/9651234/K01938_01.npz,21260,3c5134329b4e5d17a270e42507e5b7f2150b90a13518c44d13ff9f47d2ab19cc,True,True,5a475995d62ccfdd47ed85eb723049e404bf046ba97a7c40f60a533edfb9af41,0acceae82f2a0465acf77bb851a39ca4278b64a454279afb8b37bd1397550433,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,18b9446233a6b5658e85f090aa2e04b44a110d9ebf061e7dc3a799184eab823a,ada9c411b5e9c98948e4d873eb4920a17a0601d8323ad7644923f69905612586,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5783,9651668,K00183.01,1,processed/9651668/K00183_01.npz,21260,799ee267a6e6cdafcc9c7fc2e97f849f47accddc8e2424755d8822da00d2a4b8,True,True,6bbefff6f311d17f2cf4cd531d0e5482e36c3996208b21f0fff0947db21eacd1,115cf77ab3e0e9d9c11157432f2b757a15a8d2940003e9b58edb61c8f7dac99a,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,5119200ac04e6b3ab39ac9a659288988d3b4e5c39f213c57ffe7e5681e51c602,a095078f79c6ddce2af4d393902b8cfc63dd6f1b768c46d45a8e73331a80a032,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5784,9652166,K07216.01,0,processed/9652166/K07216_01.npz,21260,1dd3d511e3a9510d0171c63038d277afed3623071373798c32ad00d8c0a29410,True,True,50653caf8d46d4fc07c45508d6aef6866e4468c663322ef543ee8537cd5f27f7,2b77fdcc02fba9ddcc4131efd873f453f98c656e14987a652d7260987633aea5,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,ee077405c8e967c0406bb3b3e3e5fcb666bd2e4082d389a2ed411cbdac22268c,a0368e700473368e684e6716f5eff3cef5381f12ece54e59df7cc0c8aafd4870,ac30dd34e76a2471d5134b5c6822eb519c874c67056aad990a2e47f3a94d83cf
5785,9652632,K07217.01,0,processed/9652632/K07217_01.npz,21260,7bf9cb19dc1faa20d27323e87c56d39dc19bff8382bb70df86dc3278f9d82c0d,True,True,e81a8b13310885a38b2bf3940ae69c3ca7c761fef1b3f7e0df2fb23bdc692c6a,829ac198579feaced62b132706a2baa0422880a7ef3a18d4468a4aa57afad93e,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,3a529c2f772a30c4bba30c98806982e725409a1406d296efb4fe55e1d0e8ca04,e2f15b81337ed560b4168edd538f1f7123bd79c8e4c7e9025a1f684d52e3e7ee,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5786,9652649,K02884.01,0,processed/9652649/K02884_01.npz,21260,722267fa9c90d9e17bdc035f9ec4a7a0d944f4e81659f1804f963727de2f02a2,True,True,97e9e5ec8fded9256f8a1485f03fc8186769fdc9d1208534f8874ff6d479aad3,060c224f9832740e82c0523cd9c883a55d82d6b8250d9a336760a888dad3495e,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,30d22003a135c5baccc59c4f716256e8eaaf188cdbfdb481247684bde657a076,e2154df3e6e4830490cc2f7203ffd5bc419d0fd0858b58b112f46be365ea516a,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5787,9652655,K04578.01,0,processed/9652655/K04578_01.npz,21260,985bf6800a0415ba82b252da2effee8b2f195615b52a932c6d3fca6a2471ffca,True,True,000c9e0b3821cecb94def00c990a0670e5d2990830933ee3ea49f5b0dad84b1b,da6ec6f1d763571f91ecfafa347ed55e5e49cfc30e2dee05335aa9700b76e638,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,57469cfcd499d63009c85c927e19a920aea6383345b31990e8f8e3499b9fc34b,5ce6994f170f048ff879ed7446daad82ae77201007c92aee9153253e5c78c039,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5788,9653622,K02513.01,1,processed/9653622/K02513_01.npz,21260,2d7ae5de1c5cea8226c1468f7143fc0ffee7714027c4ad6305b1c9d7d443334d,True,True,923780219b2d4203b9fde7c32e0215c3a998ab087738b390badf3ef67a755aca,577cf09e6d4e7ccf4d4d50b96730fe2b82d3224c072aeedbd1ea4e6b282ce93f,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,b5668ce6b628cf305281bdb0b3c52662a03a9fc67b8583ad6c2b70d3668e3028,b76e56ef1eab1f314f4435f20d11df28f22d83f9973f92eb8b100938ac1fe888,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5789,9654468,K02417.01,1,processed/9654468/K02417_01.npz,21260,c6976bfd48e62d1646eca668624b2a7b84a069f33cdddb795dd6fd968c3d29d3,True,True,42a7e76a355c21048a628717e03788de2b15309e6bfe5c69b06d80896fd3ebd9,12b94e55134591edc158cd2ca0e2d52c1ad1c8a00b282ec3e6562960fe3323ab,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,798094da33910eaff59137facbfbaaeab8579e298d088e16b1558d096f9d1acb,9f065f4b3a10bf8a2945d343a7f480ce323aa689924e392981c7054e53e06906,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5790,9654875,K02272.01,0,processed/9654875/K02272_01.npz,21260,08b9efb235032ef1e7c839ba2083e21ecd81aa9cea9e1fd52b78e4bd5a4bb6ee,True,True,60300a17a80ad5d774208f8a68dc6ccc76635b84fe182b76c41e12c0f7888563,80baa3a64a0937d1c22eb04c9f97569a23cbcee49ba94ae586ae3e3fe53495fc,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,be93768047eaa1e16dd8784b68ab840e12064ebfd4360d4bc243bde2ca3e9182,ef3827e4759f99c250597f4faf691c31dc0981e781fde7a41d534614c02a28dd,444466e23ea5f678b9f48b6137f652b770949d4b992162d4c69022bafb6b92a1
5793,9655419,K03934.01,0,processed/9655419/K03934_01.npz,21260,5efd67a77f63a2e2fcc326a110a4895c2ca09139dc417ae6ec99f74c761e56d1,True,True,c10912ff21ca598ab29eb90a38ff4f66713fc766f3fbc930c0867e6d8b1aebe8,71a04179b31f8977c197914b6226163b9e65788aa49276afced424c6fadae6d9,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,3d1e986dade92469ea1535813675d1c1fdaa6f5499f6d420eceab112219d188e,01c3ac0d7cef2a744fba5ce4d43fbecabff0f89181a5d67f91c2de56ad18a210,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5794,9655424,K07218.01,0,processed/9655424/K07218_01.npz,21260,61a13542fae1edabad47a9459b11f579f4978bc7105583610ee5420c81e96ddb,True,True,58007b96646a5b531642e24ca011b41330e650b9f464f39bffc93547e6fdfad9,6770cb5e0a53c9c008d07cc26e1fa73a0eb5d0446b1cb1664538caa9d55f0aca,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,2a5740a0de0b955da40e89973e897216419402bb32064b1e37e77fb1729b6e43,746121519d20b2d8e57f2a580d180a5f1bbf631c490ed364ca497a402978b258,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5797,9655858,K03733.01,0,processed/9655858/K03733_01.npz,21260,40bbc97f9b924a0533be9939c820c80183fff8c3b2c351c87badf3e5b30a2f68,True,True,1286d5e040186236de3c400766b2072daae0ac1db76e2db1c1075a85d8dc93ed,3221ecdf00d9a68fcd60d4012b0920653af56cdddfad3d384ae1c3fc6c3711e2,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,7efee32b8352c9df910b7c22d938a4b6e0ee5cc02f68f7c2605931e5cca333d9,8c7d97bc5c082c7e4f82437e622a3385a5217b554e79533b0e0a40877b401ab3,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5798,9656252,K02044.01,1,processed/9656252/K02044_01.npz,21260,6048e7cf4573fc0585a3ec529f9529a34523cf36447c7bb010846251de0f1a35,True,True,c4682549807834472f20eb2aab58af77a4374ca008b061041aecdc1429e9d836,9ae0a73f8064fd2f723008a3ae86496916b9d1b4e67979b93bdb0f4e7c6149c5,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,ddf4a46a4e1ed09e985a75d211f043c910980b4104bc536ff737a4e71e8c70d1,64a58db7f0fff678cae2782bb9024c9a7006df6aec9deae91ef09d1807de3976,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5799,9656397,K03543.01,0,processed/9656397/K03543_01.npz,21260,ffa49d2302d66368d17743ff8b113d0bac2896f292f06e4759f382313141c53c,True,True,582d15a8287ea42ddf469eb765eeb063d2d9c8794f41948f664dd75d36698d68,7deb2350c4ea38cfdd23fac525fc45381968b4d49b7f13037c0dd9aa0482cbe1,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,186990a3752a8c503542ea8095c94b5f92c297b332884d34303ddc80792ba93a,ecd9c0a3f38428b192c3e2011f6a94d7f036deffbe0afd76eaa915be34b2fe31,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5800,9656543,K03588.01,0,processed/9656543/K03588_01.npz,21260,0dc4a108358c06babb6ee3fed3458a9bdcaf267fda93f206722f5a0d4f7c3015,False,True,d785c7a9cd4226780adb0844bd94a5bb3e5397eacd0b7ecb1db9a4111d40c728,f95556552385eb1938d69de6655fdb6f910c5d39739f47509810c5ae39fee4a4,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,6db486fe88bd7947a2c5e10cd26619120d0ded3bb256b5a872716ea8e3a87f6d,25ec1c591efd8b877adeb14b9bc4cf028d1e3f10ecd80d3535867d4cc8973832,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5801,9656547,K07956.01,0,processed/9656547/K07956_01.npz,21260,4f063a1de9cda4ebf0ce3459f77f4ec7252195c9fb60cee26903b1f937447eed,True,True,ce4368a42c8b5ea019eefee3eadcd198cc4c89994f667086174cadc0b2f8548c,f4387807a830d71f7b40b3301c98dc182ca5b93f132bfdc251dfc2f2403cb388,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,9052d3f197965e94cada5aaba9a1a405b48db8d690b84261e689deaa77da6fd1,28571bf218c62644988723debdff7cc38033d94d4c838e9972d5dc4e681682d0,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5803,9658118,K03516.01,0,processed/9658118/K03516_01.npz,21260,66e385cea95884a2eca1e2ff93a26cd347191366343a34778faff31173e869b8,False,True,a8fc6953e9b2f5df1ba96c6e7d591b777401f545804af33a23cf84e3398a44ef,e44a25eaf4daeaee4fe5cffe5ceac4b0276c2253a900a5821ac19f6e9a2a4475,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,2e74945261acc8b4957895255b7c05feab1b115181809c2938d086daf2c0553b,87b165cc61a715570ecb97c7d9984e44e7d0e55b91861d94f75f9d5678e53197,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5804,9658192,K07957.01,0,processed/9658192/K07957_01.npz,21260,ef1bb25ee534e7ad8a2c0144d050a7875de5d3b00bdcd97754a4a48555a3062d,True,True,ed26c89d407bfc285b0164ad2649a070b5a5b72647149abdeff1c7e9e00d174b,d4bd53b2aafcd362c05491d32e5747b553d3fff08114081db376a6a007d118e4,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,d07e0e4133eb1b92b7edf1f9a642f974c287b82b6b459e8433cb63cd8174190e,95826d8e5bb48dd869f9837750878abc51bd3f4e8b060c3f1426a4ee4bde8964,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5805,9661869,K03647.01,0,processed/9661869/K03647_01.npz,21260,a46c641e2bedbfac0ca4fae57e4b766089af77da1565fae9fb7ca3eec1b43cc6,False,True,8a6e61d60fefffc127cf0b4588cdb78d87783676b182b3397525da74304a9095,ba65e6d57225dad56146d0085f5913e5a23f1bd94b88853c6d97cbc6cde43fae,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,e87d6599bf0bfd003664d134cfd67515ba3aefa7d24ab5697e423741a1fcbef5,011ec78d7c1420c14faa2be48c0fd066dbab445fc81880fb604fced6e363d169,8d585a92a1de9a29c64dec51ba22bd373b51e088aa515b920b7752a6a1ab14e3
5806,9661877,K00946.01,0,processed/9661877/K00946_01.npz,21260,87d04c49bcf6e50e8f593ded03447f6dff4cb4cca2d9e7979c38fb060ae806c2,True,True,01a0c3675a88b28a2230a1a25025bf5f38cf0627188e612265b57d731b043193,77c09031165304caa0ffed1e5545fbc9d342a61750d4ee70053c92761294d3f3,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,18abf78da9d24dca609f79742f45ed1cc791d30e401ca32b5d337227902e532d,b89d97d537d1a042258b2b0a29e613c16efe03cfedda757cc40126a4259c5640,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5807,9661979,K02132.01,1,processed/9661979/K02132_01.npz,21260,aa8279b28419132b448a8794133a0764fccf96c30febde4072b2fe0514c14b95,True,True,e8793921d4801e58057526ae2f39649f1afb269d94a67625d6d2d0a85a50f1d8,0424789242b1a2a7f13bdd9b403c948e24feb04e6ca274a6b79e2a0323cc0240,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,69d232b71531dbbff5ca169f0b7cce17acee76217ab986fea0fcb9a5d0811295,62236a297c1648d428c87e21377a17e968985cc53ef1e120e5a25d978bf3d44a,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5808,9662811,K01854.01,1,processed/9662811/K01854_01.npz,21260,961c49a458c7f09e3b785752fea060875a355a5a66bd68c250a6c745b543e3c7,True,True,da14ada47e4dd70dc9425e78b6989615a8a5cfcf07a4213c2dc4844e0056ac5d,534dbe3672df5749ff1e5e518cb7a6ec7aa22928e485a4fcf0b45ca4b2d47ddd,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,614e62c76cf5ea2b69ec418f002b7beaa28c8dd14d26be6aee9d8e0ae9295ab1,ac86dc5d4fec831aabb6419a4a057293c8bdada4a0a5916653a0ed15cb553b58,f9e82f36251cf9cad722d003b3bf0e5ccd88b8308d28d9c18e6694d80dc57781
5809,9663113,K00179.01,1,processed/9663113/K00179_01.npz,21260,e3bfd6a3c9def484b15d14a704177f77838b9f4985f33a881c9403868cbb0489,True,True,aafacaff25f97ae870f15f041a703bba2cb723d3e09430f0a345b891464088f9,5f4f21aa915527af4e5575c56b4fd2d277a33199ac1483a47c761fa303c3569d,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,74cef37af0b40845cdcfb107c7ca481f0822e7da58c00f50fda2b66630e8db7c,4c3cd45134df85327e3050e1bbbd1355a28ee4cbbe3fa322d1145e7433721c3f,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5811,9664142,K02654.01,1,processed/9664142/K02654_01.npz,21260,9ba9d15c73336e7a87c01a5f06c5e404853102aca4758c7b469de5503491cfb9,True,True,a3086fc0251c100a31969ed02215bd1443df4ae7c238ef43541140ace83e284e,8d88e64f00c8f82ad96ed78ff03b76527ed136f7c9e96facee6a3e7a29dbab34,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,6be7076eada8b9c51d16b2693aa37365dc2c2d75fd76b3b97f41e02fecdc306e,208c7a104f4adac79bbd9fab71455ef8f6d67c3b3289444d77671048d0577be4,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5812,9664215,K06072.01,0,processed/9664215/K06072_01.npz,21260,e0b036a6e9fec53afbd38548c8fd93b5448cf55d5370fc5bf9efa6e9fbcde60a,True,True,0759d3c0c837489aaaaa26c80062c3a0c4c06b4e2e35ee6c342a1f8782a71ad7,ed69323cea24c288ade8aeb787a8c67f4b72c193a5730efa08a57502ac5ad746,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,c03344ba129040b04e69f51f9e2be756ef530c010c6c3acab5712a9018e89a0a,4054ab4a8e72523a683b59155405e05013854e28a95ae9c0dc0ac3cd9836a81a,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
5814,9665503,K07221.01,0,processed/9665503/K07221_01.npz,21260,cacc86070d3f166c539aa5af1cc033b490d058903925d50dcb923fe7f9430be8,True,True,af3f360cf26c128d42ed84c8ed9efa13f7802b2fe95f45c8598ba5127e502d16,8377c2ef0e651fcb081cb414d659a50dc03a0b7ddee809e9a0d253ecc3ba8836,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,a698127be0045e60a7fa35d147a5ccdcc380c185ef952b68bb54fe7ed186f171,356093e7fdae922ec94d7887aebcfd6aa6ed4dab92d064c320342ccc06aa1863,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
