source_row_index,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_vet_stat,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_period,koi_time0bk,koi_duration,koi_depth,koi_model_snr,koi_max_mult_ev,koi_num_transits,koi_quarters,koi_count,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,conflict_reason,label_conflict,label,label_name,label_policy,inclusion_status,exclusion_reason
5923,9786017,K05714.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,SWEET_EB---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.249000963,132.651415,9.6022,58776.2,1159.5,2972.954,485,11111101110111011000000000000000,1,6025,3.8,-0.28,2.293,1.209,297.50803,46.521568,12.502,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5924,9786821,K07230.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEEP_V_SHAPED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,21.120005744,150.128392,2.05573,13054.3,443.9,1668.0709,47,11111101110111011000000000000000,1,6195,4.069,-0.2,1.598,1.09,297.72574,46.54884,11.51,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5925,9787239,K00952.01,Kepler-32 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,5.90127815,171.40674,2.1979,1525.2,56.6,44.165905,176,11111101110111011000000000000000,5,3731,4.75,-0.02,0.498,0.509,297.84241,46.574268,15.801,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5926,9787239,K00952.02,Kepler-32 c,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,3,q1_q17_dr25_tce,8.75209691,170.63671,2.3742,1367.6,44.8,31.796968,121,11111101110111011000000000000000,5,3731,4.75,-0.02,0.498,0.509,297.84241,46.574268,15.801,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5927,9787239,K00952.03,Kepler-32 d,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,22.78078241,155.20408,3.3002,1925.1,46.4,31.423384,47,11111101110111011000000000000000,5,3731,4.75,-0.02,0.498,0.509,297.84241,46.574268,15.801,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5928,9787239,K00952.04,Kepler-32 e,CONFIRMED,CANDIDATE,0.968,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,4,q1_q17_dr25_tce,2.896005211,133.61228,1.6776,614.1,28.6,15.251865,345,11111101110111011000000000000000,5,3731,4.75,-0.02,0.498,0.509,297.84241,46.574268,15.801,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5929,9787239,K00952.05,Kepler-32 f,CONFIRMED,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,5,q1_q17_dr25_tce,0.742957911,133.27936,0.6688,843.3,45.3,11.133046,1202,11111101110111011000000000000000,5,3731,4.75,-0.02,0.498,0.509,297.84241,46.574268,15.801,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5930,9790806,K02035.01,Kepler-1066 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.93155546,131.76708,1.614,504.9,8.6,69.970215,552,11111101110111011000000000000000,1,5461,4.552,0.14,0.858,0.957,298.86658,46.502239,13.007,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5931,9790965,K07231.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,LPP_ALT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.82206761,132.243022,3.8281,26189.8,486.3,2205.003,1301,11111101110111011000000000000000,1,6531,3.962,-0.28,1.921,1.234,298.91162,46.586578,13.388,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5932,9811915,K07232.01,,CANDIDATE,CANDIDATE,0.984,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.96682825,132.68632,1.645,214.3,9.5,8.293859,351,11001100110011001000000000000000,1,5595,4.581,-0.24,0.796,0.89,281.22937,46.681862,15.612,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
5933,9813499,K01505.01,Kepler-868 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,5.03257009,137.32638,4.213,439.1,26.3,23.779182,264,11111111111111111000000000000000,1,5970,4.521,-0.18,0.908,0.996,282.36349,46.67524,15.695,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5934,9813678,K07964.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.505079006,131.930776,1.36737,28077.9,665.5,564.1005,540,00000000000001111000000000000000,1,5398,3.822,-0.64,1.843,0.821,282.509,46.634441,15.992,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5935,9815053,K02923.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,5.83892993,136.90293,1.1066,237.4,15.3,12.597187,228,11111111111111111000000000000000,1,5279,4.588,-0.12,0.769,0.839,283.39825,46.689789,14.628,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
5936,9818381,K00135.01,Kepler-43 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,3.024092505,132.4168573,2.8021,7765,1225.3,1388.9977,446,11111111111111111000000000000000,1,6063,4.261,0.34,1.358,1.227,285.24084,46.668251,13.958,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5937,9818462,K01521.01,Kepler-878 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,25.9421582,156.18894,4.045,569.7,31.6,24.828281,50,11111111111111111000000000000000,1,5167,4.585,0.16,0.796,0.891,285.2962,46.603439,14.817,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5938,9818732,K07233.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,45.035589512,132.633531,9.8341,404836,1763.5,14502.88,0,11111111111111111000000000000000,1,6484,4.386,-0.12,1.153,1.178,285.47278,46.69873,14.529,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5939,9820483,K00953.01,Kepler-740 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,3.584101048,170.427829,2.7316,2608.1,166.3,152.47115,366,01111111111111111000000000000000,1,5739,4.518,0.1,0.922,1.021,286.48227,46.692451,15.954,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5940,9821078,K07234.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,LPP_DV---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,8.429438192,132.2922535,3.94306,456346,3072.5,15275.126,0,11111111111111111000000000000000,1,4268,4.602,0.2,0.68,0.675,286.81927,46.66478,14.117,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5941,9821151,K03243.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,8.42943991,132.29198,2.441,89.1,19.7,21.36198,156,11111111111111111000000000000000,1,6353,4.375,-0.14,1.132,1.104,286.85983,46.625511,12.385,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5942,9821454,K01529.01,Kepler-59 c,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,17.9776037,147.7515,4.605,213.9,23.3,20.901041,73,11111111111111111000000000000000,2,6296,4.46,-0.26,1.006,1.066,287.03952,46.640129,14.307,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5943,9821454,K01529.02,Kepler-59 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,11.8693144,137.721,4.653,101.9,13.9,12.777316,109,11111111111111111000000000000000,2,6296,4.46,-0.26,1.006,1.066,287.03952,46.640129,14.307,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5944,9822284,K04807.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.969824139,132.28429,0.783,23.1,6.8,7.3705826,1377,11111111111111111000000000000000,1,5780,4.438,0,1,1,287.55508,46.68224,11.563,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
5945,9823457,K00954.01,Kepler-259 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,8.11528727,174.52257,3.211,834.9,59.1,49.552048,164,11111111111111111000000000000000,2,5926,4.532,-0.2,0.887,0.978,288.21194,46.615002,15.219,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5946,9823457,K00954.02,Kepler-259 c,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,36.9250409,174.22246,4.9381,902,39.3,30.908642,37,11111111111111111000000000000000,2,5926,4.532,-0.2,0.887,0.978,288.21194,46.615002,15.219,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5947,9823487,K01489.01,Kepler-1753 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,16.00460392,140.47981,3.9475,831.9,34.3,27.321852,85,11111111111111111000000000000000,1,5180,4.597,0,0.769,0.86,288.23666,46.605919,15.554,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5948,9823519,K02793.01,Kepler-1350 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.49686066,134.20642,1.7306,1932.5,37,31.10763,114,00000001000111111000000000000000,2,3698,4.81,-0.2,0.444,0.464,288.25058,46.679611,16.283,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5949,9823519,K02793.02,Kepler-1350 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,1.766789509,133.08336,1.3345,1009.8,26.7,21.649065,273,00000001000111111000000000000000,2,3698,4.81,-0.2,0.444,0.464,288.25058,46.679611,16.283,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5950,9824805,K01526.01,Kepler-881 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.4444826,133.46308,3.686,163,18,16.398657,302,11111111111111111000000000000000,1,6240,4.426,-0.02,1.079,1.135,288.99258,46.67075,15.216,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5951,9824928,K04650.01,,CANDIDATE,CANDIDATE,0.842,0,0,0,0,q1_q17_dr25_koi,CENT_UNCERTAIN,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.69999106,131.6296,3.289,95.6,10.6,8.620149,786,11111111111111111000000000000000,1,4289,4.684,-0.64,0.554,0.541,289.05286,46.67593,15.928,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
5952,9825174,K02880.01,Kepler-1377 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.740926358,131.91163,1.0163,195.5,20,14.914763,1760,01111111111111111000000000000000,1,5618,4.494,-0.18,0.874,0.87,289.19547,46.651699,15.918,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5953,9825625,K00955.01,Kepler-741 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,7.03902016,175.73059,3.8633,529.8,54.3,45.437744,189,11111111111111111000000000000000,1,6321,4.434,-0.16,1.058,1.108,289.4317,46.617531,15.067,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5954,9826551,K07965.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_ALT---CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,7.19680984,136.63955,1.683,50.5,10,9.037796,187,11111111111111111000000000000000,1,6325,4.112,0.1,1.676,1.325,289.91638,46.677559,13.118,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5955,9827094,K08186.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,q1_q17_dr25_koi,INCONSISTENT_TRANS---CENT_NOFITS---HALO_GHOST,Done,2017-08-31 00:00:00,7,q1_q17_dr25_tce,241.8591,248.7902,12.77,659,9.7,10.646816,5,11111111111111111000000000000000,1,5790,4.283,-0.38,1.088,0.829,290.15576,46.631199,13.243,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5956,9827149,K02586.01,Kepler-1282 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.131945045,133.65547,1.8061,269.4,22.9,19.88047,538,00011111111111111000000000000000,1,5845,4.469,0.26,1.013,1.102,290.17618,46.698341,15.545,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5957,9827596,K04855.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,q1_q17_dr25_koi,EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.45728997,131.5882,3.582,71.3,15.5,12.513006,931,11111111111111111000000000000000,1,6063,4.476,0.07,1.012,1.117,290.36142,46.661331,14.561,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5958,9828127,K04192.01,Kepler-1564 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,18.0541469,147.7943,4.587,283.1,19.3,15.734565,72,11111111111111111000000000000000,2,5505,4.501,0.16,0.909,0.955,290.58612,46.642689,15.004,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5959,9828127,K04192.02,,CANDIDATE,CANDIDATE,0.995,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,32.0273169,150.635,5.144,161.7,8.8,7.998034,40,11111111111111111000000000000000,2,5505,4.501,0.16,0.909,0.955,290.58612,46.642689,15.004,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
5960,9832208,K02553.01,Kepler-1858 b,CONFIRMED,CANDIDATE,0.717,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,88.0712769,214.51304,6.758,885.4,18.1,11.975632,15,11111111111111111000000000000000,1,4939,4.506,0.16,0.819,0.785,292.30743,46.62664,15.639,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5961,9834040,K01998.01,Kepler-1044 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,6.77408984,135.95524,2.6215,520.3,33.6,28.430346,198,11111111111111111000000000000000,1,6246,4.433,0.07,1.092,1.18,293.14447,46.666241,15.368,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5962,9834257,K03457.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,15.65134872,132.81191,4.1553,3104,81.6,92.45162,89,11111111111111111000000000000000,1,6552,3.586,-0.42,3.289,1.521,293.23318,46.600151,12.429,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5963,9834719,K00715.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.621668852,170.358337,1.7517,7662,67.8,1057.8088,823,11111111111111111000000000000000,1,6106,4.487,-0.16,0.966,1.043,293.42636,46.68792,13.9,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5964,9834731,K03043.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,3.08942807,134.1999,3.214,85.3,13.2,11.200675,434,11111111111111111000000000000000,1,6137,4.418,0.14,1.103,1.165,293.43079,46.692089,14.829,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
5965,9836149,K01958.01,Kepler-66 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,17.8159689,134.4832,3.6765,776.8,22.5,29.285742,75,11111111111111111000000000000000,1,5964,4.484,-0.22,0.933,0.968,293.98157,46.687752,15.2,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5966,9836563,K04421.01,,CANDIDATE,CANDIDATE,0.978,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.72693131,135.2927,4.036,26.2,11.5,9.84615,283,11111111111111111000000000000000,2,5950,4.323,0.14,1.196,1.1,294.12488,46.67289,12.788,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
5967,9836563,K04421.02,,CANDIDATE,CANDIDATE,0.967,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,6.5595368,132.0079,4.324,26.3,10.1,7.928007,192,11111111111111111000000000000000,2,5950,4.323,0.14,1.196,1.1,294.12488,46.67289,12.788,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
5968,9836959,K01715.01,Kepler-1766 b,CONFIRMED,CANDIDATE,0.855,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,105.0145774,228.94455,7.426,296,33.9,25.757719,13,11111111111111111000000000000000,1,5868,4.363,-0.22,1.042,0.915,294.27728,46.675282,12.9,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5969,9837013,K07236.01,,CANDIDATE,CANDIDATE,0.933,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,14.461834,137.2566,7.156,80.2,9,7.880763,92,11111111111111111000000000000000,1,5457,4.239,0.14,1.196,0.903,294.29364,46.629501,14.75,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
5970,9837083,K03719.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.623393802,131.599128,1.40392,30192.2,867.8,1162.0043,1680,00001111111111111000000000000000,1,4330,4.628,-0.14,0.639,0.632,294.31943,46.619598,16.18,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5971,9837544,K03529.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,HAS_SEC_TCE---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,71.661915163,172.9074598,6.33708,323613,1804.1,4634.1714,0,00011111111111111000000000000000,1,5075,4.497,0.02,0.824,0.777,294.48639,46.676151,15.167,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5972,9837578,K02937.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,20.733748565,132.8465918,6.28773,417340,2236.7,9272.036,0,11111111111111111000000000000000,1,5620,4.363,-0.32,0.974,0.797,294.49698,46.689758,15.726,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5973,9837586,K03442.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---DEEP_V_SHAPED---CENT_RESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,20.73376301,132.84493,5.8043,104599,97.3,142.66794,26,00000100010000011000000000000000,1,5780,4.438,0,1,1,294.49814,46.691032,17.474,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5974,9837661,K02715.01,Kepler-1321 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,11.12827427,139.54417,2.6118,6057,65.6,55.062897,58,00000100010111111000000000000000,3,3640,4.744,0.21,0.503,0.513,294.52859,46.640968,16.835,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5975,9837661,K02715.02,Kepler-1321 c,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,2.226496196,133.37195,1.7073,1839.1,36,31.130331,274,00000100010111111000000000000000,3,3640,4.744,0.21,0.503,0.513,294.52859,46.640968,16.835,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5976,9837661,K02715.03,Kepler-1321 d,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,3,q1_q17_dr25_tce,5.72084599,134.66576,2.744,1316,20.5,15.0563755,94,00000100010111111000000000000000,3,3640,4.744,0.21,0.503,0.513,294.52859,46.640968,16.835,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5977,9837685,K02461.01,Kepler-1247 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,13.71218522,135.51875,2.437,786.7,22.6,20.92898,86,00011111111111111000000000000000,1,5550,4.562,-0.06,0.831,0.923,294.53354,46.618271,15.935,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5978,9837720,K08187.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,INDIV_TRANS_MARSHALL_SKYE---LPP_DV---CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,353.04037,258.7443,14.102,239.6,11.2,8.385358,4,01111111111111111000000000000000,1,5061,4.635,-0.46,0.668,0.704,294.54276,46.669083,13.859,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5979,9838060,K03314.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,23.81578356,141.84883,3.7591,4856.7,71,752.5731,39,00001101111111111000000000000000,1,5561,4.572,-0.12,0.818,0.915,294.66592,46.665852,16.029,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5980,9838414,K05717.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,q1_q17_dr25_koi,CENT_FEW_DIFFS---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.33261458,132.0098,5.161,1335.3,17.5,10.215344,133,00000000000011000000000000000000,1,4611,4.551,0.28,0.76,0.748,294.80966,46.613079,17.511,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5981,9838468,K02943.01,Kepler-1391 b,CONFIRMED,CANDIDATE,0.948,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,54.4099612,175.40307,9.314,193,20.8,14.665101,25,11111111111111111000000000000000,1,5746,4.309,0,1.133,0.954,294.83102,46.659592,13.852,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
5982,9838537,K07966.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,q1_q17_dr25_koi,HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.33257715,132.0367,5.158,27.1,15.5,9.596163,1010,11111111111111111000000000000000,1,5852,4.559,-0.3,0.837,0.928,294.85934,46.635689,13.454,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
5983,9838608,K04677.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,q1_q17_dr25_koi,CENT_FEW_DIFFS---HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.33259494,132.0286,2.783,92.7,7.8,9.329948,1010,11111111111111111000000000000000,1,6063,4.51,-0.26,0.918,0.994,294.88477,46.646591,15.165,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
